#,ML#,St,PT,Address,Zip Code ,Town,Sub Type,List Price,$,Deposit,Date Available,Beds Total,Heated SF /GBA,Sold Price,Agent Name,Office,Property_ID,Is_Duplicate,Heated SF,Year,Month,Day of Week,Season,Full Address,Price_Per_SF,Price_to_Deposit_Ratio,Price_Difference,Days_From_Month_Start,Price_Error,SF_Error,Beds_Error,Year_Month
1,1088093,L,RNT,1276 Ash  St ,72703,Fayetteville,Single Family,1550,,1550.0,2018-08-20,3,1600,2000.0,Elsie Sexton ,Sexton Associates ,192,False,1600.0,2018,8,0,3,"1276 Ash  St , Fayetteville, AR 72703",0.96875,1.0,450.0,20,False,False,False,2018-08
1,1084588,L,RNT,1168  E Oaks Manor  Dr ,72703,Fayetteville,Single Family,2000,,,2018-07-06,4,3068,2000.0,Jim Ragland ,"Weichert, REALTORS Griffin Company- Springdale ",107,False,3068.0,2018,7,4,3,"1168  E Oaks Manor  Dr , Fayetteville, AR 72703",0.651890482398957,,0.0,6,False,False,False,2018-07
1,1083265,L,RNT,1496  N Desoto  Pl ,72703,Fayetteville,Single Family,2000,,2150.0,2018-06-21,3,2206,2000.0,Limbird Management ,Limbird Real Estate Group ,348,False,2206.0,2018,6,3,3,"1496  N Desoto  Pl , Fayetteville, AR 72703",0.9066183136899365,0.9302325581395349,0.0,21,False,False,False,2018-06
1,1080487,L,RNT,3465  E Madison  Dr ,72701,Fayetteville,Single Family,2000,,2000.0,2018-05-18,3,2038,2000.0,David Dallas ,Dallas Real Estate Services ,1363,False,2038.0,2018,5,4,2,"3465  E Madison  Dr , Fayetteville, AR 72701",0.9813542688910697,1.0,0.0,18,False,False,False,2018-05
1,1064930,L,RNT,2051 Freedom  Pl ,72704,Fayetteville,Single Family,2200,,2200.0,2017-11-09,4,3535,2000.0,Mark Flake ,Griffin Company Commercial- Bentonville ,670,True,3535.0,2017,11,3,4,"2051 Freedom  Pl , Fayetteville, AR 72704",0.6223479490806223,1.0,-200.0,9,False,False,False,2017-11
1,1229403,L,RNT,4403  W Bell Flower  Dr ,72704,Fayetteville,Single Family,1995,,1995.0,2022-09-20,3,1822,1995.0,Tina Presley ,Dan Hein Homes Realty ,1716,False,1822.0,2022,9,1,4,"4403  W Bell Flower  Dr , Fayetteville, AR 72704",1.0949506037321624,1.0,0.0,20,False,False,False,2022-09
1,1220440,L,RNT,2383 Houston  St ,72703,Fayetteville,Single Family,1995,,1900.0,2022-08-01,3,1900,1995.0,John Mullins ,Lindsey & Associates Inc ,820,False,1900.0,2022,8,0,3,"2383 Houston  St , Fayetteville, AR 72703",1.05,1.05,0.0,1,False,False,False,2022-08
1,1215598,L,RNT,2799  E Birdie  Dr ,72703,Fayetteville,Single Family,1995,,1900.0,2022-06-01,3,2101,1995.0,John Mullins ,Lindsey & Associates Inc ,1020,False,2101.0,2022,6,2,3,"2799  E Birdie  Dr , Fayetteville, AR 72703",0.9495478343645883,1.05,0.0,1,False,False,False,2022-06
1,1213618,L,RNT,626 Whitham  Ave ,72701,Fayetteville,Single Family,1995,,1900.0,2022-06-01,4,1778,1995.0,John Mullins ,Lindsey & Associates Inc ,2147,False,1778.0,2022,6,2,3,"626 Whitham  Ave , Fayetteville, AR 72701",1.1220472440944882,1.05,0.0,1,False,False,False,2022-06
1,1194120,L,RNT,1214  N Shady  Ln ,72703,Fayetteville,Single Family,1995,,1995.0,2021-08-20,3,2200,1995.0,Kelley Weir ,Platinum Properties of NWA ,139,True,2200.0,2021,8,4,3,"1214  N Shady  Ln , Fayetteville, AR 72703",0.9068181818181819,1.0,0.0,20,False,False,False,2021-08
1,1180899,L,RNT,2030 Hailey  Dr ,72701,Fayetteville,Single Family,1995,,,2021-05-15,3,2222,1995.0,Doug Langham ,Langham Realty Co ,658,False,2222.0,2021,5,5,2,"2030 Hailey  Dr , Fayetteville, AR 72701",0.8978397839783978,,0.0,15,False,False,False,2021-05
1,1097878,L,RNT,1640  N Golf Club  Dr ,72704,Fayetteville,Single Family,1995,,1995.0,2018-11-16,3,1400,1995.0,Jana-Wrenay Elkins ,Lindsey & Associates ,439,False,1400.0,2018,11,4,4,"1640  N Golf Club  Dr , Fayetteville, AR 72704",1.425,1.0,0.0,16,False,False,False,2018-11
1,1076770,L,RNT,1837 Pumpkin Ridge ,72701,Fayetteville,Single Family,1995,,1600.0,2018-05-01,4,2650,1995.0,John Mullins ,Lindsey & Associates ,573,True,2650.0,2018,5,1,2,"1837 Pumpkin Ridge , Fayetteville, AR 72701",0.7528301886792453,1.246875,0.0,1,False,False,False,2018-05
1,1065089,L,RNT,2327 Marks Mill  Ln ,72703,Fayetteville,Single Family,1995,,2195.0,2018-01-01,3,1580,1995.0,Dale Carlton-Jr ,Carlton Realty ,777,False,1580.0,2018,1,0,1,"2327 Marks Mill  Ln , Fayetteville, AR 72703",1.2626582278481013,0.908883826879271,0.0,1,False,False,False,2018-01
1,1051717,L,RNT,1640  N Golf Club  Dr ,72704,Fayetteville,Single Family,1995,,1695.0,2017-07-10,3,1400,1995.0,Jana-Wrenay Elkins ,Lindsey & Associates ,439,True,1400.0,2017,7,0,3,"1640  N Golf Club  Dr , Fayetteville, AR 72704",1.425,1.176991150442478,0.0,10,False,False,False,2017-07
1,1145595,L,RNT,295  S Hill  Ave ,72701,Fayetteville,Single Family,1980,,1980.0,2020-05-01,3,1818,1980.0,Benjamin Mann ,Weichert REALTORS - The Griffin Company ,1105,True,1818.0,2020,5,4,2,"295  S Hill  Ave , Fayetteville, AR 72701",1.0891089108910892,1.0,0.0,1,False,False,False,2020-05
1,1236270,L,RNT,4781  W Wales  Dr ,72704,Fayetteville,Single Family,1975,,1450.0,2023-01-05,3,1397,1975.0,Shonnie Gilbreath ,McNaughton Real Estate ,1890,False,1397.0,2023,1,3,1,"4781  W Wales  Dr , Fayetteville, AR 72704",1.4137437365783823,1.3620689655172413,0.0,5,False,False,False,2023-01
1,1235999,L,RNT,3538 Clabber Creek  Blvd ,72704,Fayetteville,Single Family,1975,,,2023-01-01,3,1945,1975.0,Victoria Watson ,McGraw REALTORS ,1409,False,1945.0,2023,1,6,1,"3538 Clabber Creek  Blvd , Fayetteville, AR 72704",1.0154241645244215,,0.0,1,False,False,False,2023-01
1,1229754,L,RNT,4338  W Divide  Dr ,72704,Fayetteville,Single Family,1950,,2050.0,2022-09-22,3,1796,1950.0,Brooke Hurst ,Collier & Associates ,1664,False,1796.0,2022,9,3,4,"4338  W Divide  Dr , Fayetteville, AR 72704",1.0857461024498887,0.9512195121951219,0.0,22,False,False,False,2022-09
1,1219180,L,RNT,1329 Cannondale  Dr ,72704,Fayetteville,Single Family,1950,,1950.0,2022-05-31,3,1675,1950.0,Jennifer Luttrell ,"RE/MAX Associates,  LLC ",240,False,1675.0,2022,5,1,2,"1329 Cannondale  Dr , Fayetteville, AR 72704",1.164179104477612,1.0,0.0,31,False,False,False,2022-05
1,1217161,L,RNT,2375 Houston  St ,72703,Fayetteville,Single Family,1950,,1900.0,2022-08-01,3,1900,1950.0,John Mullins ,Lindsey & Associates Inc ,813,False,1900.0,2022,8,0,3,"2375 Houston  St , Fayetteville, AR 72703",1.0263157894736843,1.0263157894736843,0.0,1,False,False,False,2022-08
1,1206170,L,RNT,1334  W Cleveland  St ,72701,Fayetteville,Single Family,1950,,1950.0,2022-01-04,3,1508,1950.0,Shonnie Gilbreath ,McNaughton Real Estate ,248,False,1508.0,2022,1,1,1,"1334  W Cleveland  St , Fayetteville, AR 72701",1.293103448275862,1.0,0.0,4,False,False,False,2022-01
1,1204080,L,RNT,281  S Geranium ,72704,Fayetteville,Single Family,1950,,,2021-11-29,3,1800,1950.0,Karrie Nuckols ,Collier & Associates ,1024,False,1800.0,2021,11,0,4,"281  S Geranium , Fayetteville, AR 72704",1.0833333333333333,,0.0,29,False,False,False,2021-11
1,1193854,L,RNT,1530 Albright  Rd ,72764,Fayetteville,Single Family,1950,,2195.0,2021-09-01,3,2400,1950.0,Dale Kelsey ,Lindsey & Associates Inc ,369,False,2400.0,2021,9,2,4,"1530 Albright  Rd , Fayetteville, AR 72764",0.8125,0.8883826879271071,0.0,1,False,False,False,2021-09
1,1188072,L,RNT,2576  E Carnation  Ct ,72703,Fayetteville,Single Family,1950,,1950.0,2021-07-15,3,1793,1950.0,Lisa Darling ,Keller Williams Market Pro Realty ,903,False,1793.0,2021,7,3,3,"2576  E Carnation  Ct , Fayetteville, AR 72703",1.0875627440044617,1.0,0.0,15,False,False,False,2021-07
1,1157290,L,RNT,1595 Maxwell  Dr ,72703,Fayetteville,Single Family,1895,,1500.0,2020-09-01,4,1841,1950.0,Dale Kelsey ,Lindsey & Associates Inc ,393,True,1841.0,2020,9,1,4,"1595 Maxwell  Dr , Fayetteville, AR 72703",1.029331884845193,1.2633333333333334,55.0,1,False,False,False,2020-09
1,1115103,L,RNT,2064  S Cherry Hills  Dr ,72701,Fayetteville,Single Family,1950,,1900.0,2019-08-01,4,2835,1950.0,John Mullins ,Lindsey & Associates ,674,False,2835.0,2019,8,3,3,"2064  S Cherry Hills  Dr , Fayetteville, AR 72701",0.6878306878306878,1.0263157894736843,0.0,1,False,False,False,2019-08
1,1080624,L,RNT,140  N Sang  Ave ,72701,Fayetteville,Single Family,1950,,1500.0,2018-07-01,3,1868,1950.0,Elizabeth Rowe ,Rowe Real Estate ,290,False,1868.0,2018,7,6,3,"140  N Sang  Ave , Fayetteville, AR 72701",1.04389721627409,1.3,0.0,1,False,False,False,2018-07
1,1228958,L,RNT,3046  N Autumn Rose  Ave ,72704,Fayetteville,Single Family,1895,,1895.0,2022-09-16,3,1556,1945.0,Karli Jones ,Collier & Associates ,1155,False,1556.0,2022,9,4,4,"3046  N Autumn Rose  Ave , Fayetteville, AR 72704",1.217866323907455,1.0,50.0,16,False,False,False,2022-09
1,1180357,L,RNT,939  E Oaks Manor  Dr ,72703,Fayetteville,Single Family,1895,,1900.0,2021-06-01,3,2180,1945.0,Erica Huie ,Arkansas Real Estate Group Fayetteville ,2356,False,2180.0,2021,6,1,3,"939  E Oaks Manor  Dr , Fayetteville, AR 72703",0.8692660550458715,0.9973684210526316,50.0,1,False,False,False,2021-06
1,1200761,L,RNT,1939  N Batsford  Dr ,72704,Fayetteville,Single Family,1900,,1900.0,2021-10-12,4,1908,1925.0,Briana Ruff ,Lindsey & Associates Inc ,620,False,1908.0,2021,10,1,4,"1939  N Batsford  Dr , Fayetteville, AR 72704",0.9958071278825996,1.0,25.0,12,False,False,False,2021-10
1,1113923,L,RNT,6153 Persimmon  St ,72704,Fayetteville,Single Family,1900,,1900.0,2019-06-07,4,2308,1925.0,Shonnie Gilbreath ,McNaughton Real Estate ,2141,False,2308.0,2019,6,4,3,"6153 Persimmon  St , Fayetteville, AR 72704",0.8232235701906413,1.0,25.0,7,False,False,False,2019-06
1,1234742,L,RNT,1437 Eton  St ,72703,Fayetteville,Single Family,1900,,1900.0,2023-01-01,3,1478,1900.0,TJ Mohler ,Collier & Associates ,317,True,1478.0,2023,1,6,1,"1437 Eton  St , Fayetteville, AR 72703",1.2855209742895806,1.0,0.0,1,False,False,False,2023-01
1,1229949,L,RNT,4338  W Topeka  Ave ,72704,Fayetteville,Single Family,1900,,1900.0,2022-09-26,3,1471,1900.0,Shonnie Gilbreath ,McNaughton Real Estate ,1665,False,1471.0,2022,9,0,4,"4338  W Topeka  Ave , Fayetteville, AR 72704",1.2916383412644459,1.0,0.0,26,False,False,False,2022-09
1,1229791,L,RNT,611  N Fox Meadows  Ln ,72704,Fayetteville,Single Family,1900,,1900.0,2022-09-23,4,2171,1900.0,Mary Ann Wood ,Lindsey & Associates Inc ,2132,False,2171.0,2022,9,4,4,"611  N Fox Meadows  Ln , Fayetteville, AR 72704",0.8751727314601566,1.0,0.0,23,False,False,False,2022-09
1,1227255,L,RNT,383  N Drewrys Bluff  Dr ,72704,Fayetteville,Single Family,1900,,1900.0,2022-10-01,3,1628,1900.0,Shonnie Gilbreath ,McNaughton Real Estate ,1492,False,1628.0,2022,10,5,4,"383  N Drewrys Bluff  Dr , Fayetteville, AR 72704",1.1670761670761671,1.0,0.0,1,False,False,False,2022-10
1,1223500,L,RNT,1448 Briarcliff  St ,72703,Fayetteville,Single Family,1900,,2000.0,2022-07-10,3,1646,1900.0,TJ Mohler ,Collier & Associates ,326,False,1646.0,2022,7,6,3,"1448 Briarcliff  St , Fayetteville, AR 72703",1.1543134872417984,0.95,0.0,10,False,False,False,2022-07
1,1223463,L,RNT,2201  W Deane  St ,72703,Fayetteville,Single Family,1900,,2200.0,2022-07-06,4,1520,1900.0,Jessica Diaz ,Arkansas Real Estate Group Fayetteville ,726,False,1520.0,2022,7,2,3,"2201  W Deane  St , Fayetteville, AR 72703",1.25,0.8636363636363636,0.0,6,False,False,False,2022-07
1,1221486,L,RNT,2770  N Ashbrook  Dr ,72703,Fayetteville,Single Family,1900,,1900.0,2022-06-15,4,1854,1900.0,Blake Smith ,Lindsey & Associates Inc ,1011,False,1854.0,2022,6,2,3,"2770  N Ashbrook  Dr , Fayetteville, AR 72703",1.0248112189859762,1.0,0.0,15,False,False,False,2022-06
1,1218242,L,RNT,4487 Divide  Dr ,72704,Fayetteville,Single Family,1800,,1800.0,2022-06-01,3,1407,1900.0,Blake Smith ,Lindsey & Associates Inc ,1781,False,1407.0,2022,6,2,3,"4487 Divide  Dr , Fayetteville, AR 72704",1.279317697228145,1.0,100.0,1,False,False,False,2022-06
1,1212991,L,RNT,357 Cold Harbor  Ave ,72704,Fayetteville,Single Family,1900,,1900.0,2022-03-14,3,1640,1900.0,Shonnie Gilbreath ,McNaughton Real Estate ,1423,False,1640.0,2022,3,0,2,"357 Cold Harbor  Ave , Fayetteville, AR 72704",1.1585365853658536,1.0,0.0,14,False,False,False,2022-03
1,1208637,L,RNT,2799  E Birdie  Dr ,72703,Fayetteville,Single Family,1900,,1900.0,2022-02-01,3,2101,1900.0,John Mullins ,Lindsey & Associates Inc ,1020,True,2101.0,2022,2,1,1,"2799  E Birdie  Dr , Fayetteville, AR 72703",0.9043312708234175,1.0,0.0,1,False,False,False,2022-02
1,1208516,L,RNT,4328 Havana  Ave ,72704,Fayetteville,Single Family,1900,,1900.0,2022-01-25,3,1556,1900.0,Shonnie Gilbreath ,McNaughton Real Estate ,1658,False,1556.0,2022,1,1,1,"4328 Havana  Ave , Fayetteville, AR 72704",1.2210796915167095,1.0,0.0,25,False,False,False,2022-01
1,1197408,L,RNT,4180 Morning Mist  Dr ,72704,Fayetteville,Single Family,1900,,1900.0,2021-09-13,3,2135,1900.0,John Rhine ,RE/MAX Real Estate Results ,1595,False,2135.0,2021,9,0,4,"4180 Morning Mist  Dr , Fayetteville, AR 72704",0.8899297423887588,1.0,0.0,13,False,False,False,2021-09
1,1185827,L,RNT,4436  W Trillium  Ln ,72704,Fayetteville,Single Family,2000,,2100.0,2021-06-01,3,2050,1900.0,John Rhine ,RE/MAX Real Estate Results ,1736,False,2050.0,2021,6,1,3,"4436  W Trillium  Ln , Fayetteville, AR 72704",0.975609756097561,0.9523809523809523,-100.0,1,False,False,False,2021-06
1,1151140,L,RNT,2486  E Frontier Elm  Dr ,72703,Fayetteville,Single Family,1750,,1750.0,2020-06-29,3,1650,1900.0,Chris Lee ,Lindsey & Associates Inc ,866,False,1650.0,2020,6,0,3,"2486  E Frontier Elm  Dr , Fayetteville, AR 72703",1.0606060606060606,1.0,150.0,29,False,False,False,2020-06
1,1148403,L,RNT,2785 Boardwalk  Ct ,72701,Fayetteville,Single Family,1900,,1900.0,2020-06-03,4,2564,1900.0,Desiree Branch ,Lindsey & Associates Inc ,1018,False,2564.0,2020,6,2,3,"2785 Boardwalk  Ct , Fayetteville, AR 72701",0.7410296411856474,1.0,0.0,3,False,False,False,2020-06
1,1146529,L,RNT,3511  E Madison  Dr ,72701,Fayetteville,Single Family,1900,,2000.0,2020-06-01,3,2256,1900.0,David Dallas ,Dallas Real Estate Services ,1384,False,2256.0,2020,6,0,3,"3511  E Madison  Dr , Fayetteville, AR 72701",0.8421985815602837,0.95,0.0,1,False,False,False,2020-06
1,1142323,L,RNT,7089 Wheeler  Rd ,72704,Fayetteville,Single Family,1900,,2000.0,2020-03-13,3,2542,1900.0,Debra Blake ,RE/MAX Real Estate Results - Springdale Branch ,2213,False,2542.0,2020,3,4,2,"7089 Wheeler  Rd , Fayetteville, AR 72704",0.7474429583005507,0.95,0.0,13,False,False,False,2020-03
1,1133990,L,RNT,2148 Meandering  Wy ,72701,Fayetteville,Single Family,1900,,2125.0,2019-12-04,4,2754,1900.0,Jana-Wrenay Elkins ,Lindsey & Associates Inc ,714,False,2754.0,2019,12,2,1,"2148 Meandering  Wy , Fayetteville, AR 72701",0.6899055918663762,0.8941176470588236,0.0,4,False,False,False,2019-12
1,1094050,L,RNT,2148 Meandering  Wy ,72701,Fayetteville,Single Family,1900,,2125.0,2018-10-05,4,2754,1900.0,Jana-Wrenay Elkins ,Lindsey & Associates ,714,True,2754.0,2018,10,4,4,"2148 Meandering  Wy , Fayetteville, AR 72701",0.6899055918663762,0.8941176470588236,0.0,5,False,False,False,2018-10
1,1091824,L,RNT,742 Birwin  St ,72703,Fayetteville,Single Family,1900,,1900.0,2018-09-19,4,2021,1900.0,Elsie Sexton ,Sexton Associates ,2238,False,2021.0,2018,9,2,4,"742 Birwin  St , Fayetteville, AR 72703",0.9401286491835725,1.0,0.0,19,False,False,False,2018-09
1,1089426,L,RNT,2216 Aspen  Dr ,72703,Fayetteville,Single Family,1900,,,2018-08-31,4,2739,1900.0,Blake Smith ,Lindsey & Associates ,741,False,2739.0,2018,8,4,3,"2216 Aspen  Dr , Fayetteville, AR 72703",0.6936838262139466,,0.0,31,False,False,False,2018-08
1,1076710,L,RNT,2064  S Cherry Hills  Dr ,72701,Fayetteville,Single Family,1950,,1900.0,2018-06-01,4,2835,1900.0,John Mullins ,Lindsey & Associates ,674,True,2835.0,2018,6,4,3,"2064  S Cherry Hills  Dr , Fayetteville, AR 72701",0.6878306878306878,1.0263157894736843,-50.0,1,False,False,False,2018-06
1,1073597,L,RNT,4502 Wedge  Dr ,72704,Fayetteville,Single Family,1900,,1900.0,2018-05-05,4,2750,1900.0,Kelley Weir ,Platinum Properties of NWA ,1792,False,2750.0,2018,5,5,2,"4502 Wedge  Dr , Fayetteville, AR 72704",0.6909090909090909,1.0,0.0,5,False,False,False,2018-05
1,1219188,L,RNT,2112 Loren  Cir ,72701,Fayetteville,Single Family,1895,,,2022-06-06,3,1691,1895.0,Will Schmidt ,Arkansas Heritage Realty ,697,False,1691.0,2022,6,0,3,"2112 Loren  Cir , Fayetteville, AR 72701",1.1206386753400355,,0.0,6,False,False,False,2022-06
1,1216403,L,RNT,4620  W Wales  Dr ,72704,Fayetteville,Single Family,1895,,1895.0,2022-04-29,3,1786,1895.0,S.A.F.E. Property Management ,Keller Williams Market Pro Realty ,1843,False,1786.0,2022,4,4,2,"4620  W Wales  Dr , Fayetteville, AR 72704",1.061030235162374,1.0,0.0,29,False,False,False,2022-04
1,1215384,L,RNT,957  N Lewis  Ave ,72701,Fayetteville,Single Family,1895,,1200.0,2022-07-15,3,1808,1895.0,Danielle Dengler ,"NWA Realty and Property Management, LLC ",2368,False,1808.0,2022,7,4,3,"957  N Lewis  Ave , Fayetteville, AR 72701",1.0481194690265487,1.5791666666666666,0.0,15,False,False,False,2022-07
1,1215361,L,RNT,2367 Houston  St ,72703,Fayetteville,Single Family,1895,,1800.0,2022-07-01,3,1900,1895.0,John Mullins ,Lindsey & Associates Inc ,808,False,1900.0,2022,7,4,3,"2367 Houston  St , Fayetteville, AR 72703",0.9973684210526316,1.0527777777777778,0.0,1,False,False,False,2022-07
1,1210011,L,RNT,3125  S Ed Edwards  Rd ,72701,Fayetteville,Single Family,1895,,1850.0,2022-03-01,3,2576,1895.0,Dale Kelsey ,Lindsey & Associates Inc ,1230,False,2576.0,2022,3,1,2,"3125  S Ed Edwards  Rd , Fayetteville, AR 72701",0.7356366459627329,1.0243243243243243,0.0,1,False,False,False,2022-03
1,1205300,L,RNT,957  N Lewis  Ave ,72701,Fayetteville,Single Family,1895,,1200.0,2021-12-17,3,1808,1895.0,Ronnie Davidson ,"NWA Realty and Property Management, LLC ",2368,True,1808.0,2021,12,4,1,"957  N Lewis  Ave , Fayetteville, AR 72701",1.0481194690265487,1.5791666666666666,0.0,17,False,False,False,2021-12
1,1176608,L,RNT,7606  W Wedington  Dr ,72704,Fayetteville,Single Family,1895,,1900.0,2021-03-04,3,2630,1895.0,Zachary Wells ,"NWA Realty Group, LLC ",2260,False,2630.0,2021,3,3,2,"7606  W Wedington  Dr , Fayetteville, AR 72704",0.720532319391635,0.9973684210526316,0.0,4,False,False,False,2021-03
1,1154491,L,RNT,2496  N Wilderness  Ln ,72703,Fayetteville,Single Family,1895,,1895.0,2020-09-01,3,2100,1895.0,The Duley Group ,Keller Williams Market Pro Realty Branch Office ,871,False,2100.0,2020,9,1,4,"2496  N Wilderness  Ln , Fayetteville, AR 72703",0.9023809523809524,1.0,0.0,1,False,False,False,2020-09
1,1126365,L,RNT,4506 Flagstick  Dr ,72704,Fayetteville,Single Family,1895,,1895.0,2019-09-10,5,2638,1895.0,Dale Kelsey ,Lindsey & Associates ,1801,True,2638.0,2019,9,1,4,"4506 Flagstick  Dr , Fayetteville, AR 72704",0.7183472327520849,1.0,0.0,10,False,False,False,2019-09
1,1122072,L,RNT,230  W Cleburn  St ,72701,Fayetteville,Single Family,1895,,1895.0,2019-07-25,4,2155,1895.0,Stephen Beirise ,Property Management Ozarks INC ,761,False,2155.0,2019,7,3,3,"230  W Cleburn  St , Fayetteville, AR 72701",0.8793503480278422,1.0,0.0,25,False,False,False,2019-07
1,1119766,L,RNT,4209 Marlowe  Ln ,72704,Fayetteville,Single Family,1895,,1995.0,2019-08-01,4,1974,1895.0,Diane Higgins ,Property Pros NWA ,1608,False,1974.0,2019,8,3,3,"4209 Marlowe  Ln , Fayetteville, AR 72704",0.9599797365754813,0.949874686716792,0.0,1,False,False,False,2019-08
1,1103783,L,RNT,2327 Marks Mill  Ln ,72703,Fayetteville,Single Family,1895,,1895.0,2019-02-15,3,1580,1895.0,Dale Carlton-Jr ,Carlton Realty ,777,True,1580.0,2019,2,4,1,"2327 Marks Mill  Ln , Fayetteville, AR 72703",1.1993670886075949,1.0,0.0,15,False,False,False,2019-02
1,1097154,L,RNT,4506  W Flagstick  Dr ,72704,Fayetteville,Single Family,1895,,1995.0,2018-11-08,5,2638,1895.0,Dale Kelsey ,Lindsey & Associates ,1800,False,2638.0,2018,11,3,4,"4506  W Flagstick  Dr , Fayetteville, AR 72704",0.7183472327520849,0.949874686716792,0.0,8,False,False,False,2018-11
1,1226470,L,RNT,4686  W Croft  Dr ,72704,Fayetteville,Single Family,1890,,1865.0,2022-09-30,3,1622,1890.0,Jacob Harr ,Harris McHaney REALTORS ,1862,False,1622.0,2022,9,4,4,"4686  W Croft  Dr , Fayetteville, AR 72704",1.1652281134401974,1.0134048257372654,0.0,30,False,False,False,2022-09
1,1201071,L,RNT,235  W Cleburn  St ,72701,Fayetteville,Single Family,1890,,1890.0,2021-12-15,4,1905,1890.0,The Moldenhauer Group ,"RE/MAX Associates,  LLC ",790,False,1905.0,2021,12,2,1,"235  W Cleburn  St , Fayetteville, AR 72701",0.9921259842519685,1.0,0.0,15,False,False,False,2021-12
1,1217245,L,RNT,4491  W Newton  Ave ,72704,Fayetteville,Single Family,1850,,1850.0,2022-06-01,3,1358,1875.0,Shonnie Gilbreath ,McNaughton Real Estate ,1786,False,1358.0,2022,6,2,3,"4491  W Newton  Ave , Fayetteville, AR 72704",1.362297496318115,1.0,25.0,1,False,False,False,2022-06
1,1214791,L,RNT,4863  W Croft  Dr ,72704,Fayetteville,Single Family,1700,,1700.0,2022-04-06,3,1405,1875.0,Shonnie Gilbreath ,McNaughton Real Estate ,1913,False,1405.0,2022,4,2,2,"4863  W Croft  Dr , Fayetteville, AR 72704",1.209964412811388,1.0,175.0,6,False,False,False,2022-04
1,1214670,L,RNT,1358  N Lewis  Ave ,72701,Fayetteville,Single Family,1875,,1950.0,2022-05-20,3,1430,1875.0,Jackson Williams ,Weichert REALTORS - The Griffin Company Springdale ,270,False,1430.0,2022,5,4,2,"1358  N Lewis  Ave , Fayetteville, AR 72701",1.3111888111888113,0.9615384615384616,0.0,20,False,False,False,2022-05
1,1209944,L,RNT,4479  W Topeka  Ave ,72704,Fayetteville,Single Family,1850,,1850.0,2022-02-15,3,1669,1875.0,Karli Jones ,Collier & Associates ,1775,False,1669.0,2022,2,1,1,"4479  W Topeka  Ave , Fayetteville, AR 72704",1.1084481725584183,1.0,25.0,15,False,False,False,2022-02
1,1204226,L,RNT,2564 River Birch  Dr ,72703,Fayetteville,Single Family,1875,,1875.0,2022-02-05,3,1750,1875.0,Brenda LaRoche ,Weichert REALTORS - The Griffin Company Fayettevil ,900,False,1750.0,2022,2,5,1,"2564 River Birch  Dr , Fayetteville, AR 72703",1.0714285714285714,1.0,0.0,5,False,False,False,2022-02
